Facility,State,County / Name of Facility,"Confirmed Cases 
(Staff)",Confirmed Cases (Residents),"Confirmed Deaths
(Staff)","Confirmed Deaths
(Residents)",Staff Recovered,Residents Recovered,"Date 
(last updated)",Source(s),Additional Notes,Coder
Prison,Florida,Santa Rosa CI,2,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,SFRC,7,2,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,South Bay CF,45,36,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,State-Wide (for non-specific facilities),,,,4,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Sumter CI,13,99,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Suwannee CI,1,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Taylor CI,0,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Tomoka CI,19,129,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Union CI,2,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Wakulla CI,5,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Walton CI,0,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Florida,Zephyrhills CI,4,0,0,0,,,5/8/20,http://www.dc.state.fl.us/comm/covid-19.html,"(4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",GD
Prison,Georgia,ASMP,1,0,0,0,0,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Atlanta TC,0,1,0,0,0,1,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Autry State Prison,9,67,0,2,2,58,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Bacon PDC,1,2,0,0,1,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Bainbridge PSAT,8,28,0,0,0,19,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Baldwin State Prison,6,14,0,1,1,8,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Burruss CTC,3,0,0,0,2,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Calhoun State Prison,11,26,1,0,8,13,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Clayton TC,4,3,0,0,0,3,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Coastal State Prison,0,35,0,2,0,5,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Colquitt County CI,,10,0,0,,10,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Dooly State Prison,1,6,0,0,1,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,GDCP,14,31,0,2,1,8,5/8/20,http://www.gdc.ga.gov/content/cases,"NOTE: the previous ""1"" case on earlier days was a false positive. We have left it for now but are recording this as a 0 now. The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,GDCP SMU,1,0,0,0,1,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Georgia State Prison,2,1,0,0,0,1,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Hancock State Prison,2,0,0,0,0,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Johnson State Prison,4,39,0,1,4,20,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Lee Arrendale State Prison,1,2,0,0,1,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Lee State Prison,20,12,0,2,15,8,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Macon State Prison,3,21,0,0,1,10,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,McEver PDC,5,1,0,0,0,1,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Metro Reentry Facility,7,2,0,0,0,2,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Metro TC,0,5,0,0,0,1,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Mitchell County CI,,3,0,0,,3,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Patten PDC,1,0,0,0,0,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Phillips State Prison,9,16,0,0,4,13,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Phillips TC,2,3,0,0,2,2,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Pulaski State Prison,1,0,0,0,1,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Rutledge State Prison,1,13,0,0,0,11,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Turner RSAT,1,0,0,0,0,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Valdosta State Prison,1,0,0,0,0,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Ware State Prison,3,4,0,0,1,2,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,West Central ITF,3,0,0,0,2,0,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Georgia,Wheeler Correctional Facility,,1,0,0,,1,5/8/20,http://www.gdc.ga.gov/content/cases,"The website says that their infection rate includes those who have died (e.g. they are not subtracted out). We are staying with that system for now. If we change it, we will note that at a future date and change ALL of these back to be consistant.",GD
Prison,Hawaii,HCCC,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,HCF,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,KCCC,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,KCF,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,MCCC,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,OCOC,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,WCCC,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Hawaii,WCF,,0,,,,,5/8/20,https://dps.hawaii.gov/blog/2020/03/17/coronavirus-covid-19-information-and-resources/,,GD
Prison,Idaho,CAPP,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,"Eagle Pass, TX",0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,EBCRC,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,ICIO,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,IFCRC,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,IMSI,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,ISCC,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,ISCI,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,NCRC,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
Prison,Idaho,NICI,0,0,,,,,5/8/20,https://www.idoc.idaho.gov/content/careers/covid-19,"(4/30/20) director update says 5th positive on 4/29/20, which was added to the 4/29 sheet ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_29_2020 ) ----- (4/28/20) director update says no positives for residents, but 4 staff positive, but no location given ----- (4/9/20) Director says all tests still negative ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_09_2020 ) ----- (4/8/20) Director update says no populations have tested positive as of 4/7/20 ( https://www.idoc.idaho.gov/content/document/covid_19_update_4_07_2020 ) ----- (4/6/20) the update posted by the director (https://www.idoc.idaho.gov/content/document/covid_19_update_4_03_2020) said that at least one staff member had tested positive, but on their official count there is no mention of this. There are a few pending results. Choosing to rate as a ""0"" for now until they post official information.",GD
